상품범주(대),상품범주(중),상품범주(소),상품범주(세),상품,상품명,매출금액(취급고기준),카테고리,Dictionary
수산물,냉동수산물,냉동생선(가시제거),냉동생선살,300202,동태포(A급 가시제거율95% 까스용 KG),36669692,1,냉동생선살
수산물,냉동수산물,냉동생선(가시제거),냉동생선살,300205,동태포(가시제거율95%_30-40g/포 탕수용 KG),9499973,1,냉동생선살
수산물,냉동수산물,냉동생선(가시제거),냉동생선살,302763,메로목살(KG),135000,1,냉동생선살
수산물,냉동수산물,냉동생선(가시제거),냉동생선살,303540,코다리(순살_가시제거율95%_60~70g/토막 KG),25934492,1,냉동생선살
수산물,냉동수산물,냉동생선(가시제거),냉동생선살,303541,코다리(순살_가시제거율95%_70~80g/토막 KG),11879119,1,냉동생선살
수산물,냉동수산물,냉동생선(가시제거),냉동생선살,304584,고등어(순살_50~60g/토막 1Kg/PAC),48770,1,냉동생선살
수산물,냉동수산물,냉동생선(가시제거),냉동생선살,304586,삼치(순살_원포 1Kg/PAC),17000,1,냉동생선살
수산물,냉동수산물,냉동생선(가시제거),냉동생선살,304606,코다리(순살_가시제거율95%_40~60g/토막 KG),23037607,1,냉동생선살
수산물,냉동수산물,냉동생선(가시제거),냉동생선살,305346,동태포(슬라이스_가시제거율95% 700g/PAC),189285153,1,냉동생선살
수산물,냉동수산물,냉동생선(가시제거),냉동생선살,308080,동태포필렛(3~4토막 750g/EA),23263916,1,냉동생선살
수산물,냉동수산물,냉동생선(가시제거),냉동생선살,308482,코다리(순살_30~40g/토막 KG),920501,1,냉동생선살
수산물,냉동수산물,냉동생선(가시제거),냉동생선살,308597,메기살(팡가시우스_필렛 횟감용 5Kg/BOX),39518352,1,냉동생선살
수산물,냉동수산물,냉동생선(가시제거),냉동생선살,310610,고등어살(30~40g/토막 키즈용 KG),122000,1,냉동생선살
수산물,냉동수산물,냉동생선(가시제거),냉동생선살,310649,임연수살(30~40g/토막 키즈용 KG),6231974,1,냉동생선살
수산물,냉동수산물,냉동생선(가시제거),냉동생선살,310651,코다리(키즈용 순살_가시제거율95%_30~40g/토막 KG),15973241,1,냉동생선살
수산물,냉동수산물,냉동생선(가시제거),냉동생선살,311310,메기살(팡가시우스_필렛_220g이상/토막 5Kg/BOX),162989,1,냉동생선살
수산물,냉동수산물,냉동생선(가시제거),냉동생선살,311657,대강수산 메로턱살(KG),1959664,1,냉동생선살
수산물,냉동수산물,냉동생선(가시제거),냉동생선살,311836,순살코다리(40~50g/토막 KG),132000,1,냉동생선살
수산물,냉동수산물,냉동생선(가시제거),냉동생선살,311839,메로턱살(턱살 KG),316203,1,냉동생선살
수산물,냉동수산물,냉동생선(가시제거),냉동생선살,311870,삼치(순살_50~60g/토막 KG),468150,1,냉동생선살
수산물,냉동수산물,냉동생선(가시제거),냉동생선살,312354,동태포(슬라이스 전용 700g/EA),5436503,1,냉동생선살
수산물,냉동수산물,냉동생선(가시제거),냉동생선살,313001,아이누리 코다리(순살_가시제거율95%_14~16토막 500g/EA),23328769,1,냉동생선살
수산물,냉동수산물,냉동생선(가시제거),냉동생선살,313062,아이누리 동태포(슬라이스_순살_가시제거율95%_14~16토막 500g/EA),15757535,1,냉동생선살
수산물,냉동수산물,냉동생선(가시제거),냉동생선살,313530,동태포(6~8oz 전용 750g/EA),107122,1,냉동생선살
수산물,냉동수산물,냉동생선(가시제거),냉동생선살,314309,메로가마살(KG),2075604,1,냉동생선살
수산물,냉동수산물,냉동생선(가시제거),냉동생선살,315959,동태포(KG),1292337,1,냉동생선살
수산물,냉동수산물,냉동생선(가시제거),냉동생선살,316099,명태포(8~10입 750g/EA),414400,1,냉동생선살
수산물,냉동수산물,냉동생선(가시제거),냉동생선살,317011,고등어(순살_14~16토막 키즈용 500g/EA),329100,1,냉동생선살
수산물,냉동수산물,냉동생선(가시제거),냉동생선살,317484,네모코다리살(순살 키즈용 500g/EA),21605879,1,냉동생선살
수산물,냉동수산물,냉동생선(가시제거),냉동생선살,317485,네모동태살(순살_가시제거율95%_15~30g/토막 키즈용 500g/EA),21627363,1,냉동생선살
수산물,냉동수산물,냉동생선(가시제거),냉동생선살,318499,동태포(슬라이스 700g/EA),21161846,1,냉동생선살
수산물,냉동수산물,냉동생선(가시제거),냉동생선살,318615,꽁치(순살_20~30g/토막 KG),956265,1,냉동생선살
수산물,냉동수산물,냉동생선(가시제거),냉동생선살,319547,아이누리 임연수(순살_가시제거율95%_14~16토막 500g/EA),28045414,1,냉동생선살
수산물,냉동수산물,냉동생선(가시제거),냉동생선살,319997,가자미(순살_30~40g/토막 KG),78240,1,냉동생선살
수산물,냉동수산물,냉동생선(가시제거),냉동생선살,326803,고등어필렛(갈비뼈제거_100~120g/필렛 10Kg/BOX),33777500,1,냉동생선살
수산물,냉동수산물,냉동생선(가시제거),냉동생선살,327747,삼치살(동부권용 가시제거율95%_80g/토막 KG),31000,1,냉동생선살
수산물,냉동수산물,냉동생선(가시제거),냉동생선살,332328,고등어필렛(갈비뼈제거_140~160g/필렛 10Kg/BOX),124502533,1,냉동생선살
수산물,냉동수산물,냉동생선(가시제거),냉동생선살,334444,사랑해어 고등어(순살_가시제거율95%_30~40g/토막 1Kg/EA),51034194,1,냉동생선살
수산물,냉동수산물,냉동생선(가시제거),냉동생선살,334466,사랑해어 임연수(키즈용 순살_가시제거율95%_30~50g/토막 1Kg/EA),29484191,1,냉동생선살
수산물,냉동수산물,냉동생선(가시제거),냉동생선살,334546,사랑해어 삼치(키즈용 순살_가시제거율95%_30~40g/토막 1Kg/EA),15805997,1,냉동생선살
수산물,냉동수산물,냉동생선(가시제거),냉동생선살,334592,사랑해어 동태(키즈용 순살_가시제거율95%_30~40g/토막 1Kg/EA),17512200,1,냉동생선살
수산물,냉동수산물,냉동생선(가시제거),냉동생선살,334597,사랑해어 코다리(키즈용 순살_가시제거율95%_30~40g/토막 1Kg/EA),6620477,1,냉동생선살
수산물,냉동수산물,냉동생선(가시제거),냉동생선살,336724,이츠웰 매실입은갈치(순살_가시제거율95%_40~60g/토막_17개이상 1Kg/EA),20720743,1,냉동생선살
수산물,냉동수산물,냉동생선(가시제거),냉동생선살,336725,이츠웰 매실입은갈치(순살_가시제거율95%_60~80g/토막_13개이상 1Kg/EA),28192355,1,냉동생선살
수산물,냉동수산물,냉동생선(가시제거),냉동생선살,336728,이츠웰 매실입은고등어(순살_가시제거율95%_20~40g/토막_25개이상 1Kg/EA),36854448,1,냉동생선살
수산물,냉동수산물,냉동생선(가시제거),냉동생선살,336729,이츠웰 매실입은고등어(순살_가시제거율95%_40~60g/토막_17개이상 1Kg/EA),32016200,1,냉동생선살
수산물,냉동수산물,냉동생선(가시제거),냉동생선살,336730,이츠웰 매실입은고등어(순살_가시제거율95%_60~80g/토막_13개이상 1Kg/EA),44044985,1,냉동생선살
수산물,냉동수산물,냉동생선(가시제거),냉동생선살,336733,이츠웰 매실입은동태(순살_가시제거율95%_20~40g/토막_25개이상 1Kg/EA),8672967,1,냉동생선살
수산물,냉동수산물,냉동생선(가시제거),냉동생선살,336734,이츠웰 매실입은동태(순살_가시제거율95%_40~60g/토막_17개이상 1Kg/EA),6570225,1,냉동생선살
수산물,냉동수산물,냉동생선(가시제거),냉동생선살,336743,이츠웰 매실입은삼치(순살_가시제거율95%_20~40g/토막_25개이상 1Kg/EA),48178466,1,냉동생선살
수산물,냉동수산물,냉동생선(가시제거),냉동생선살,336744,이츠웰 매실입은삼치(순살_가시제거율95%_40~60g/토막_17개이상 1Kg/EA),30219165,1,냉동생선살
수산물,냉동수산물,냉동생선(가시제거),냉동생선살,336747,이츠웰 매실입은삼치(순살_가시제거율95%_60~80g/토막_13개이상 1Kg/EA),47742291,1,냉동생선살
수산물,냉동수산물,냉동생선(가시제거),냉동생선살,336754,이츠웰 매실입은임연수(순살_가시제거율95%_20~40g/토막_25개이상 1Kg/EA),7562928,1,냉동생선살
수산물,냉동수산물,냉동생선(가시제거),냉동생선살,336755,이츠웰 매실입은임연수(순살_가시제거율95%_40~60g/토막_17개이상 1Kg/EA),7590503,1,냉동생선살
수산물,냉동수산물,냉동생선(가시제거),냉동생선살,336756,이츠웰 매실입은임연수(순살_가시제거율95%_60~80g/토막_13개이상 1Kg/EA),12960284,1,냉동생선살
수산물,냉동수산물,냉동생선(가시제거),냉동생선살,336757,이츠웰 매실입은코다리(순살_가시제거율95%_20~40g/토막_25개이상 1Kg/EA),22690967,1,냉동생선살
수산물,냉동수산물,냉동생선(가시제거),냉동생선살,336758,이츠웰 매실입은코다리(순살_가시제거율95%_40~60g/토막_17개이상 1Kg/EA),14788605,1,냉동생선살
수산물,냉동수산물,냉동생선(가시제거),냉동생선살,336759,이츠웰 매실입은코다리(순살_가시제거율95%_60~80g/토막_13개이상 1Kg/EA),19606016,1,냉동생선살
수산물,냉동수산물,냉동생선(가시제거),냉동생선살,344563,아이누리 가자미살(순살_가시제거율95%_40g내외/토막 500g/EA),106051527,1,냉동생선살
수산물,냉동수산물,냉동생선(가시제거),냉동생선살,344590,아이누리 순살고등어(이력제_가시제거율95%_50g내외 500g/EA),13086562,1,냉동생선살
수산물,냉동수산물,냉동생선(가시제거),냉동생선살,344592,아이누리 순살삼치(이력제_가시제거율95%_50g내외 500g/EA),16186980,1,냉동생선살
수산물,냉동수산물,냉동생선(가시제거),냉동생선살,354405,자연드림 고등어살(대 350g/EA),5975385,1,냉동생선살
수산물,냉동수산물,냉동생선(가시제거),냉동생선살,354406,동태포(자연드림 400g/EA),3181646,1,냉동생선살
수산물,냉동수산물,냉동생선(가시제거),냉동생선살,354408,자연드림 삼치살(개별포장 400g/EA),12159880,1,냉동생선살
수산물,냉동수산물,냉동생선(가시제거),냉동생선살,356218,메기살(통통회용 팡가시우스_필렛 횟감용 5Kg/BOX),144078000,1,냉동생선살
수산물,냉동수산물,냉동생선(가시제거),냉동생선살,357747,대구스테이크(자연드림_100g*2개 200g/EA),1673496,1,냉동생선살
수산물,냉동수산물,냉동생선(가시제거),냉동생선살,357753,대구순살(자연드림 100g/EA),1086276,1,냉동생선살
수산물,냉동수산물,냉동생선(가시제거),냉동생선살,357882,노르웨이순살고등어(자연드림 350g/EA),14567024,1,냉동생선살
수산물,냉동수산물,냉동생선(가시제거),냉동생선살,357886,순살갈치(자연드림 250g/EA),2783727,1,냉동생선살
수산물,냉동수산물,냉동생선(가시제거),냉동생선살,357953,고등어살(자연드림 1Kg/EA),9830232,1,냉동생선살
수산물,냉동수산물,냉동생선(가시제거),냉동생선살,357956,삼치살(자연드림 1Kg/EA),7372940,1,냉동생선살
수산물,냉동수산물,냉동생선(가시제거),냉동생선살,357969,순살삼치(자연드림 300g/EA),3483743,1,냉동생선살
수산물,냉동수산물,냉동생선(가시제거),냉동생선살,357977,대구포(자연드림 400g/EA),3093179,1,냉동생선살
수산물,냉동수산물,냉동생선(가시제거),냉동생선살,357980,동태전감(자연드림 400g/EA),5523217,1,냉동생선살
수산물,냉동수산물,냉동생선(가시제거),냉동생선살,368844,동태포(프리미엄 가시제거율95%_진공/트레이_無인산염_25-35g/포 전감용 1Kg/EA),11298415,1,냉동생선살
수산물,냉동수산물,냉동생선(가시제거),냉동생선살,368892,아임피쉬 순살고등어(키즈용_급식용 가시제거율95%_30~50g/토막_20개이상 1Kg/EA),16529943,1,냉동생선살
수산물,냉동수산물,냉동생선(가시제거),냉동생선살,368893,아임피쉬 순살고등어(키즈용_급식용 가시제거율95%_50~70g/토막_15개이상 1Kg/EA),16377618,1,냉동생선살
수산물,냉동수산물,냉동생선(가시제거),냉동생선살,368898,아임피쉬 순살삼치(키즈용_급식용 가시제거율95%_30~50g/토막_20개이상 1Kg/EA),45959439,1,냉동생선살
수산물,냉동수산물,냉동생선(가시제거),냉동생선살,368900,아임피쉬 순살삼치(키즈용_급식용 가시제거율95%_50~70g/토막_15개이상 1Kg/EA),37591823,1,냉동생선살
수산물,냉동수산물,냉동생선(가시제거),냉동생선살,369939,삼치필렛(PBI_100~150g/토막 1Kg/EA),16315000,1,냉동생선살
수산물,냉동수산물,냉동생선(가시제거),냉동생선살,370812,참조기살(가시제거율95%_30~40g/토막 500g/EA),10911764,1,냉동생선살
수산물,냉동수산물,냉동생선(가시제거),냉동생선살,372725,사랑해어 순살고등어필렛(가시제거율95%_100-160g/필렛_개별진공포장 1Kg/EA),880080,1,냉동생선살
수산물,냉동수산물,냉동생선(가시제거),냉동생선살,372726,사랑해어 순살고등어필렛(가시제거율95%_100-160g/필렛_6-10입 1Kg/EA),2852157,1,냉동생선살
수산물,냉동수산물,냉동생선(가시제거),냉동생선살,372727,순살고등어필렛(가시제거율95%_90-130g/필렛 KG),6879081,1,냉동생선살
수산물,냉동수산물,냉동생선(가시제거),냉동생선살,373255,아임피쉬 순살코다리(키즈용_급식용 명태포_가시제거율95%_30~50g/토막_20개이상 1Kg/EA),12697858,1,냉동생선살
수산물,냉동수산물,냉동생선(가시제거),냉동생선살,373256,아임피쉬 순살코다리(키즈용_급식용 명태포_가시제거율95%_50~70g/토막_15개이상 1Kg/EA),17674614,1,냉동생선살
수산물,냉동수산물,냉동생선(가시제거),냉동생선살,373306,사랑해어 임연수(키즈용 순살_가시제거율95%_50~70g/토막 1Kg/EA),6557593,1,냉동생선살
수산물,냉동수산물,냉동생선(가시제거),냉동생선살,374988,순살삼치필렛(가시제거율95%_100-150g/필렛 구이용 10Kg/BOX),1655158,1,냉동생선살
수산물,냉동수산물,냉동생선(가시제거),냉동생선살,374989,순살삼치필렛(가시제거율95%_100-150g/필렛_7-10입 구이용 1Kg/EA),6584979,1,냉동생선살
수산물,냉동수산물,냉동생선(가시제거),냉동생선살,374990,순살삼치필렛(가시제거율95%_100-150g/필렛 구이용 KG),1611876,1,냉동생선살
수산물,냉동수산물,냉동생선(가시제거),냉동생선살,375997,임연수(4S_25cm이하_100~120g/필렛 HMR원료용 KG),75511690,1,냉동생선살
수산물,냉동수산물,냉동생선(가시제거),냉동생선살,376303,수협어기여찬 삼치살(키즈용 품질인증_가시제거율95%_30~40g/토막 500g/EA),7115463,1,냉동생선살
수산물,냉동수산물,냉동생선(가시제거),냉동생선살,376304,수협어기여찬 고등어살(키즈용 품질인증_가시제거율95%_70~80g/토막 1Kg/EA),2746860,1,냉동생선살
수산물,냉동수산물,냉동생선(가시제거),냉동생선살,376305,수협어기여찬 고등어살(키즈용 품질인증_가시제거율95%_30~40g/토막 500g/EA),391270,1,냉동생선살
수산물,냉동수산물,냉동생선(가시제거),냉동생선살,376704,자연드림 고등어살(대 제주직송용 350g/EA),926850,1,냉동생선살
