상품범주(대),상품범주(중),상품범주(소),상품범주(세),상품,상품명,매출금액(취급고기준),Kearney,,,상품범주(세),
축산물,세절우돈육,세절우돈육(국산),탕용 세절육(국산),237295,참푸드팜 돈등뼈(3cm절단 탕용 KG),"8,502,677",,,,,
축산물,세절우돈육,세절우돈육(국산),탕용 세절육(국산),237344,참푸드팜 돈잡뼈(덩어리 육수용 KG),"1,451,311",,,,,
축산물,세절우돈육,세절우돈육(국산),탕용 세절육(국산),237356,참푸드팜 돈사골(5cm절단 육수용 KG),"603,739",,,,,
축산물,세절우돈육,세절우돈육(국산),탕용 세절육(국산),237520,프레시웨이 돈등뼈(참푸드팜_3cm절단 탕용 1Kg/EA),"21,224,176",,,,,
축산물,세절우돈육,세절우돈육(국산),탕용 세절육(국산),237521,프레시웨이 돈등뼈(참푸드팜_3cm절단 탕용 5Kg/EA),"15,716,861",,,,,
축산물,세절우돈육,세절우돈육(국산),탕용 세절육(국산),237549,부경식품 한우사골(1등급 3cm두께_절단 탕용 KG),"2,428,745",,,,,
축산물,세절우돈육,세절우돈육(국산),탕용 세절육(국산),237552,부경식품 한우잡뼈(1등급 3cm두께_절단 탕용 KG),"2,040,704",,,,,
축산물,세절우돈육,세절우돈육(국산),탕용 세절육(국산),237601,부경식품 한우갈비(3등급 4*6*2cm 탕용 KG),"3,033,272",,,,,
축산물,세절우돈육,세절우돈육(국산),탕용 세절육(국산),237604,부경식품 한우꼬리반골(3등급 3cm두께_절단 찜용_탕용 KG),"255,222",,,,,
축산물,세절우돈육,세절우돈육(국산),탕용 세절육(국산),237607,부경식품 한우사골(3등급 3cm두께_절단 육수용 KG),"1,748,842",,,,,
축산물,세절우돈육,세절우돈육(국산),탕용 세절육(국산),237610,부경식품 한우잡뼈(3등급 3cm두께_절단 탕용 KG),"1,540,197",,,,,
축산물,세절우돈육,세절우돈육(국산),탕용 세절육(국산),237684,프레시웨이 돈등뼈(부경식품_3cm두께_절단 탕용 1Kg/EA),"4,007,540",,,,,
축산물,세절우돈육,세절우돈육(국산),탕용 세절육(국산),237685,프레시웨이 돈등뼈(부경식품_3cm두께_절단 탕용 5Kg/EA),"3,270,216",,,,,
축산물,세절우돈육,세절우돈육(국산),탕용 세절육(국산),258621,돈등뼈(7cm절단 탕용 KG),"80,000",,,,,
축산물,세절우돈육,세절우돈육(국산),탕용 세절육(국산),271407,한우갈비(1등급 4*4*1.5cm 탕용 KG),"22,544,659",,,,,
축산물,세절우돈육,세절우돈육(국산),탕용 세절육(국산),282120,돈사골(10cm내외_절단 육수용 1Kg/EA),"284,177",,,,,
축산물,세절우돈육,세절우돈육(국산),탕용 세절육(국산),294871,한우마구리뼈(1등급이상 4cm슬라이스 탕용 KG),"1,455,911",,,,,
축산물,세절우돈육,세절우돈육(국산),탕용 세절육(국산),297940,한우잡뼈(1등급이상 무항생제_3cm두께 절단 탕용 KG),"14,234,940",,,,,
축산물,세절우돈육,세절우돈육(국산),탕용 세절육(국산),298684,한우사골(1등급이상 무항생제_3cm두께절단 탕용 KG),"11,098,654",,,,,
축산물,세절우돈육,세절우돈육(국산),탕용 세절육(국산),350399,한우갈비(키즈용 1등급 ㅁㅁ품질ㅁㅁ_4*4*1.5cm 탕용 KG),"5,468,546",,,,,
축산물,세절우돈육,세절우돈육(국산),탕용 세절육(국산),357830,돈등뼈(군납용 2등급 이상 6~7cm두께 탕용 5Kg/EA),"-12,662",,,,,
축산물,세절우돈육,세절우돈육(국산),탕용 세절육(국산),357833,돈등뼈(군납용 2등급 이상 6~7cm두께 탕용 1Kg/EA),"-3,327",,,,,
축산물,세절우돈육,세절우돈육(국산),탕용 세절육(국산),369130,롯데축산 돈등뼈(보훈병원용 7cm절단 탕용 2Kg/EA),"1,598,580",,,,,
축산물,세절우돈육,세절우돈육(국산),탕용 세절육(국산),371788,한우잡뼈(제일제당용 3cm두께절단 탕용 10Kg/EA),"57,720,600",,,,,
축산물,세절우돈육,세절우돈육(국산),탕용 세절육(국산),373301,돈등뼈(아라마크용 물류대행_3cm절단 KG),"25,608",,,,,
축산물,세절우돈육,세절우돈육(국산),탕용 세절육(국산),374041,롯데축산 돈등뼈(보훈병원용 7cm절단 탕용 KG),"2,228,320",,,,,
축산물,세절우돈육,세절우돈육(국산),탕용 세절육(국산),378574,롯데축산 돈등뼈(군납용 탕용 KG),"24,467,400",,,,,
축산물,세절우돈육,세절우돈육(국산),탕용 세절육(국산),379957,다연 돈등뼈(3cm두께 절단탕용 KG),"876,145",,,,,
축산물,세절우돈육,세절우돈육(국산),탕용 세절육(국산),379958,다연 돈갈비(4*3*2cm 찜용 KG),"1,422,521",,,,,
축산물,세절우돈육,세절우돈육(국산),탕용 세절육(국산),400012,육우갈비(3등급이상 4*6*2cm 탕용 KG),"11,090,730",,,,,
축산물,세절우돈육,세절우돈육(국산),탕용 세절육(국산),400024,육우꼬리반골(3등급이상 3cm두께_절단 찜용_탕용 KG),"805,984",,,,,
축산물,세절우돈육,세절우돈육(국산),탕용 세절육(국산),400070,육우잡뼈(3등급이상 3cm두께_절단 탕용 KG),"17,380,091",,,,,
축산물,세절우돈육,세절우돈육(국산),탕용 세절육(국산),400072,육우사골(3등급이상 3cm두께_절단 육수용 KG),"3,172,547",,,,,
축산물,세절우돈육,세절우돈육(국산),탕용 세절육(국산),400818,돈등뼈(3cm두께_절단 탕용 KG),"71,855,245",,,,,
축산물,세절우돈육,세절우돈육(국산),탕용 세절육(국산),402007,돈잡뼈(덩어리 육수용 KG),"8,344,678",,,,,
축산물,세절우돈육,세절우돈육(국산),탕용 세절육(국산),403879,한우꼬리반골(3등급이상 3cm절단 찜용_탕용 KG),"232,550",,,,,
축산물,세절우돈육,세절우돈육(국산),탕용 세절육(국산),405720,돈사골(5cm절단 육수용 KG),"2,789,129",,,,,
축산물,세절우돈육,세절우돈육(국산),탕용 세절육(국산),406121,돈족발(절단_앞다리_뼈포함 육수용 KG),"134,212",,,,,
축산물,세절우돈육,세절우돈육(국산),탕용 세절육(국산),407001,한우잡뼈(3cm두께_절단 탕용 KG),"4,805,483",,,,,
축산물,세절우돈육,세절우돈육(국산),탕용 세절육(국산),407308,한우사골(3cm두께_절단 탕용 KG),"2,984,694",,,,,
축산물,세절우돈육,세절우돈육(국산),탕용 세절육(국산),407415,돈등뼈(3cm절단 탕용 5Kg/PAC),"26,820",,,,,
축산물,세절우돈육,세절우돈육(국산),탕용 세절육(국산),412061,한우사골(1등급 3cm두께_절단 탕용 KG),"3,915,398",,,,,
축산물,세절우돈육,세절우돈육(국산),탕용 세절육(국산),412063,한우잡뼈(1등급 3cm두께_절단 탕용 KG),"1,776,609",,,,,
축산물,세절우돈육,세절우돈육(국산),탕용 세절육(국산),417342,돈등뼈(탕용 1Kg/EA),"301,408",,,,,
축산물,세절우돈육,세절우돈육(국산),탕용 세절육(국산),424239,돈등뼈(키즈용 3cm두께 절단 탕용 KG),"17,532,584",,,,,
축산물,세절우돈육,세절우돈육(국산),탕용 세절육(국산),424266,한우잡뼈(키즈용 3cm두께_절단 탕용 KG),"779,330",,,,,
축산물,세절우돈육,세절우돈육(국산),탕용 세절육(국산),424267,한우사골(키즈용 3cm두께_절단 탕용 KG),"650,433",,,,,
축산물,세절우돈육,세절우돈육(국산),특별사양 세절육(국산),190595,돈뒷다리(특별사양 KG),"25,288,654",,,,,
축산물,세절우돈육,세절우돈육(국산),특별사양 세절육(국산),225564,한우안심(1등급이상 무항생제_MAP_덩어리 500g/EA),"19,056,819",,,,,
축산물,세절우돈육,세절우돈육(국산),특별사양 세절육(국산),237037,부경식품 돈뒷다리(특별사양 KG),"16,042,569",,,,,
축산물,세절우돈육,세절우돈육(국산),특별사양 세절육(국산),237038,부경식품 돈등심(특별사양 KG),"9,271,468",,,,,
축산물,세절우돈육,세절우돈육(국산),특별사양 세절육(국산),237039,부경식품 돈목살(특별사양 KG),"5,853,243",,,,,
축산물,세절우돈육,세절우돈육(국산),특별사양 세절육(국산),237042,부경식품 돈갈비(특별사양 KG),"11,765,468",,,,,
축산물,세절우돈육,세절우돈육(국산),특별사양 세절육(국산),237043,부경식품 돈삼겹(특별사양 KG),"11,905,661",,,,,
축산물,세절우돈육,세절우돈육(국산),특별사양 세절육(국산),237044,부경식품 돈사태(특별사양 KG),"6,745,710",,,,,
축산물,세절우돈육,세절우돈육(국산),특별사양 세절육(국산),237045,부경식품 돈갈비(특별사양 KG),"5,412,009",,,,,
축산물,세절우돈육,세절우돈육(국산),특별사양 세절육(국산),237046,부경식품 돈목살(특별사양 KG),"14,885,727",,,,,
축산물,세절우돈육,세절우돈육(국산),특별사양 세절육(국산),237047,부경식품 돈사태(특별사양 KG),"10,009,068",,,,,
축산물,세절우돈육,세절우돈육(국산),특별사양 세절육(국산),237048,부경식품 돈삼겹(특별사양 KG),"2,784,532",,,,,
축산물,세절우돈육,세절우돈육(국산),특별사양 세절육(국산),237050,부경식품 돈앞다리(특별사양 KG),"22,460,502",,,,,
축산물,세절우돈육,세절우돈육(국산),특별사양 세절육(국산),237310,참푸드팜 돈뒷다리(특별사양 KG),"6,101,244",,,,,
축산물,세절우돈육,세절우돈육(국산),특별사양 세절육(국산),237311,참푸드팜 돈등심(특별사양 KG),"1,930,646",,,,,
축산물,세절우돈육,세절우돈육(국산),특별사양 세절육(국산),237312,참푸드팜 돈목살(특별사양 KG),"8,998,145",,,,,
축산물,세절우돈육,세절우돈육(국산),특별사양 세절육(국산),237313,참푸드팜 돈삼겹(특별사양 KG),"13,424,194",,,,,
축산물,세절우돈육,세절우돈육(국산),특별사양 세절육(국산),237314,참푸드팜 돈갈비(특별사양 KG),"2,641,658",,,,,
축산물,세절우돈육,세절우돈육(국산),특별사양 세절육(국산),237315,참푸드팜 돈사태(특별사양 KG),"31,886,970",,,,,
축산물,세절우돈육,세절우돈육(국산),특별사양 세절육(국산),237319,참푸드팜 돈갈비(특별사양 KG),"873,050",,,,,
축산물,세절우돈육,세절우돈육(국산),특별사양 세절육(국산),237322,참푸드팜 돈사태(특별사양 KG),"18,516,045",,,,,
축산물,세절우돈육,세절우돈육(국산),특별사양 세절육(국산),237325,참푸드팜 돈삼겹(특별사양 KG),"10,229,600",,,,,
축산물,세절우돈육,세절우돈육(국산),특별사양 세절육(국산),237339,참푸드팜 돈앞다리(특별사양 KG),"26,004,052",,,,,
축산물,세절우돈육,세절우돈육(국산),특별사양 세절육(국산),237384,참푸드팜 한우정육(특별사양 1등급 KG),"9,176,652",,,,,
축산물,세절우돈육,세절우돈육(국산),특별사양 세절육(국산),237464,부경식품 한우정육(특별사양 1등급 MAP 1Kg/EA),"17,761,290",,,,,
축산물,세절우돈육,세절우돈육(국산),특별사양 세절육(국산),237560,부경식품 돈미박앞다리(특별사양 KG),"108,520",,,,,
축산물,세절우돈육,세절우돈육(국산),특별사양 세절육(국산),237592,부경식품 한우안심(1등급 MAP_덩어리 이유식용 1Kg/EA),"17,608,178",,,,,
축산물,세절우돈육,세절우돈육(국산),특별사양 세절육(국산),237600,부경식품 한우정육(특별사양 3등급 KG),"3,002,279",,,,,
축산물,세절우돈육,세절우돈육(국산),특별사양 세절육(국산),237602,부경식품 한우갈비(특별사양 3등급 KG),"1,240,240",,,,,
축산물,세절우돈육,세절우돈육(국산),특별사양 세절육(국산),237606,부경식품 한우정육(특별사양 3등급 KG),"1,792,231",,,,,
축산물,세절우돈육,세절우돈육(국산),특별사양 세절육(국산),237609,부경식품 한우양지(특별사양 3등급 KG),"1,031,998",,,,,
축산물,세절우돈육,세절우돈육(국산),특별사양 세절육(국산),242044,한우차돌박이(특별사양 1등급이상 KG),"7,841,897",,,,,
축산물,세절우돈육,세절우돈육(국산),특별사양 세절육(국산),260316,부경식품 돈앞다리(특별사양 MAP 1Kg/EA),"17,738,420",,,,,
축산물,세절우돈육,세절우돈육(국산),특별사양 세절육(국산),260318,부경식품 돈등심(특별사양 MAP 300g/EA),"33,460",,,,,
축산물,세절우돈육,세절우돈육(국산),특별사양 세절육(국산),260320,부경식품 돈등심(특별사양 MAP 1Kg/EA),"640,390",,,,,
축산물,세절우돈육,세절우돈육(국산),특별사양 세절육(국산),279248,돈안심(특별사양 KG),"15,071,997",,,,,
축산물,세절우돈육,세절우돈육(국산),특별사양 세절육(국산),282122,돈지방(덩어리 1Kg/EA),"113,250",,,,,
축산물,세절우돈육,세절우돈육(국산),특별사양 세절육(국산),286548,한우사태(특별사양 1등급이상 KG),"51,088,247",,,,,
축산물,세절우돈육,세절우돈육(국산),특별사양 세절육(국산),294316,돈등심(제이여성병원용 8*16*0.2cm KG),"108,560",,,,,
축산물,세절우돈육,세절우돈육(국산),특별사양 세절육(국산),295070,돈안심(특별사양 KG),"5,974,161",,,,,
축산물,세절우돈육,세절우돈육(국산),특별사양 세절육(국산),298417,부경식품 돈안심(특별사양 KG),"12,009,527",,,,,
축산물,세절우돈육,세절우돈육(국산),특별사양 세절육(국산),320882,부경식품 돈앞다리(특별사양 KG),"28,919,193",,,,,
축산물,세절우돈육,세절우돈육(국산),특별사양 세절육(국산),328824,부경식품 돈등갈비(찜용 KG),"32,573,429",,,,,
축산물,세절우돈육,세절우돈육(국산),특별사양 세절육(국산),328954,부경식품 한우우족(슬라이스 KG),"242,664",,,,,
축산물,세절우돈육,세절우돈육(국산),특별사양 세절육(국산),339730,돈뒷다리(RS용 1*1*5cm 탕수육용 KG),"46,750",,,,,
축산물,세절우돈육,세절우돈육(국산),특별사양 세절육(국산),339752,돈앞다리(RS용 제육용 1Kg/EA),"48,000",,,,,
축산물,세절우돈육,세절우돈육(국산),특별사양 세절육(국산),340539,치악산 한우정육(특별사양 KG),"590,436",,,,,
축산물,세절우돈육,세절우돈육(국산),특별사양 세절육(국산),340558,치악산 한우양지(특별사양 KG),"237,679",,,,,
축산물,세절우돈육,세절우돈육(국산),특별사양 세절육(국산),340564,치악산 한우설도(특별사양 KG),"752,598",,,,,
축산물,세절우돈육,세절우돈육(국산),특별사양 세절육(국산),340597,횡성 한우양지(특별사양 KG),"498,060",,,,,
축산물,세절우돈육,세절우돈육(국산),특별사양 세절육(국산),340600,횡성 한우갈비(특별사양 KG),"54,000",,,,,
축산물,세절우돈육,세절우돈육(국산),특별사양 세절육(국산),340601,산양미트 돈앞다리(특별사양 KG),"28,100",,,,,
축산물,세절우돈육,세절우돈육(국산),특별사양 세절육(국산),340607,산양미트 돈뒷다리(특별사양 KG),"328,770",,,,,
축산물,세절우돈육,세절우돈육(국산),특별사양 세절육(국산),340612,산양미트 돈등심(특별사양 KG),"70,528",,,,,
축산물,세절우돈육,세절우돈육(국산),특별사양 세절육(국산),340619,산양미트 돈안심(특별사양 KG),"17,000",,,,,
축산물,세절우돈육,세절우돈육(국산),특별사양 세절육(국산),340620,산양미트 돈갈비(특별사양 KG),"42,150",,,,,
축산물,세절우돈육,세절우돈육(국산),특별사양 세절육(국산),349542,부경식품 돈뒷다리(특별사양 KG),"81,109,432",,,,,
축산물,세절우돈육,세절우돈육(국산),특별사양 세절육(국산),352645,돈후지(아이씨에스용 NEW 200g/EA),"352,800",,,,,
축산물,세절우돈육,세절우돈육(국산),특별사양 세절육(국산),352646,돼지고기등심(아이씨에스용 NEW 150g/EA),"484,000",,,,,
축산물,세절우돈육,세절우돈육(국산),특별사양 세절육(국산),352666,돈후지(아이씨에스용 NEW 400g/EA),"2,516,400",,,,,
축산물,세절우돈육,세절우돈육(국산),특별사양 세절육(국산),353630,돈후지(아이씨에스용 100g/EA),"1,659,000",,,,,
축산물,세절우돈육,세절우돈육(국산),특별사양 세절육(국산),356286,부경식품 돈뒷다리(특별사양 아라마크용 200g덩어리 KG),"594,571",,,,,
축산물,세절우돈육,세절우돈육(국산),특별사양 세절육(국산),359228,롯데축산 돈등갈비(군납용 4cm 찜용 5Kg/BOX),-2,,,,,
축산물,세절우돈육,세절우돈육(국산),특별사양 세절육(국산),374381,한우정육(특별사양 키즈용 1등급 MAP포장 1Kg/EA),"1,825,401",,,,,
축산물,세절우돈육,세절우돈육(국산),특별사양 세절육(국산),374382,한우정육(특별사양 키즈용 1등급 MAP포장 500g/EA),"122,090",,,,,
축산물,세절우돈육,세절우돈육(국산),특별사양 세절육(국산),374383,한우정육(특별사양 키즈용 1등급 MAP포장 300g/EA),"49,320",,,,,
축산물,세절우돈육,세절우돈육(국산),특별사양 세절육(국산),379189,돈앞다리(보훈병원용 0.5*0.5*6cm 잡채용 KG),"1,913,697",,,,,
축산물,세절우돈육,세절우돈육(국산),특별사양 세절육(국산),401387,돈뒷다리(특별사양 KG),"85,614,519",,,,,
축산물,세절우돈육,세절우돈육(국산),특별사양 세절육(국산),401388,돈등심(특별사양 KG),"4,497,291",,,,,
